frame,X,Y
266,635.7951104957342,157.9588018458448
267,636.5861709538232,160.7562362139433
268,636.5861688419387,160.7562355720393
269,636.7355188126877,161.88545091915537
270,636.8731269709858,163.24141042955966
271,637.1950697003076,164.1111492506518
272,637.9380197879644,165.02341394437116
273,638.9600215012964,165.9463858263806
274,638.9600209194701,165.94638527216767
275,639.9859325521882,166.43332934010684
276,640.7995825587676,166.94804415257022
277,641.3094141304748,167.21688852152036
278,641.3094219994102,167.2169189838162
279,641.6871454176859,167.31333366625884
280,641.6871454176859,167.3133342155892
281,641.8447040629403,167.0165684729824
282,642.0128199275404,166.71870589553075
283,642.3583350362726,166.1197086837389
284,642.7609077853248,165.42352423854032
285,642.7521858893027,165.4299459727286
286,643.5793734777328,163.62843716016778
287,643.5793658465237,163.62844621733564
288,643.705122808708,162.60254199692602
289,643.6754077084693,161.41995370114643
290,643.4331210879167,160.0914188591712
291,643.0058148245606,158.8238608004263
292,643.0066236376704,158.82491910276013
293,642.5823876474058,157.4624120428462
294,642.0976006545279,155.90710461058504
295,641.8043483216071,154.59624633630202
296,641.4967633160497,153.08246840420577
297,641.1332410077883,151.6472515352801
298,640.79755123917,150.37731565712457
299,640.7975485753219,150.3773176977827
300,640.2285852549702,148.92093773751822
301,639.4111530390794,147.75145817975334
302,638.571337108025,146.680771066633
303,638.572521938888,146.68039256361007
304,637.8084265730719,145.58896023690994
305,637.0883805661257,144.6679581678793
306,636.4207348117377,143.80257569102687
307,635.7527428204693,143.25061834592307
308,635.1756241944498,142.6797816728744
309,635.1756220708744,142.67978212243705
310,634.3330836509859,142.17432486048216
311,634.3228241140635,142.19221656437747
312,633.9202429057399,142.16923180505614
313,633.5573902996458,142.252606762798
314,633.5571203798482,142.25265795840346
315,632.7026646950769,142.9249757938256
316,632.7026669783265,142.92497685162138
317,632.4866503846748,143.58898255989683
318,632.3168023357575,144.26019476490973
319,632.3861412503376,145.1922200382091
320,632.4434519887567,146.1308230002507
321,632.7089707741219,147.16693033130525
322,632.9863795826519,148.45501842332538
323,632.9863353192831,148.45503300018856
324,633.2987215143644,149.65860743772015
325,633.5837177331758,151.07366849178695
326,633.8891031127586,152.3444242670426
327,634.2261510364117,153.74315302138115
328,634.2261497592561,153.74315428013261
329,634.6081381454691,155.27119009168118
330,634.9864937258134,156.58572621854108
331,635.5358889127585,157.97527585620858
332,636.1530808745642,159.39351848940416
333,636.1530799826197,159.39351902510563
334,636.8347839087919,160.61553781857785
335,637.5248647539933,161.85538323732567
336,638.1368257176899,162.8317820251993
337,638.7849552487479,163.9655414278892
338,638.7787107819665,163.9641111095895
339,639.2250918217903,164.72820845235844
340,639.5921514819579,165.54508581009912
341,640.0483145127879,166.13957600256273
342,640.459746137413,166.55035738712806
343,640.9330289347399,166.8699921063968
344,640.9330191496794,166.86998915564698
345,641.7883894042046,166.91983006901745
346,641.7884532224007,166.9193835992169
347,642.066085709621,166.70067073170733
348,642.3488753562048,166.36019660299883
349,642.3488762406987,166.36019677695916
350,642.8374717418424,165.09564196209774
351,642.8374729925861,165.0956422266057
352,642.8921465410735,164.36852253978125
353,642.8052185931587,163.45806096474402
354,642.7921333809223,162.39937875204998
355,642.7961682614318,161.21563116119646
356,642.7720965549105,159.91490378492534
357,642.7720986245481,159.91490553439834
358,642.5896586136113,158.56930651032397
359,642.2754993986216,157.2093182677761
360,641.9159531138852,155.74848022051702
361,641.5398365058443,154.2555612107422
362,641.1293177988299,152.93612511336553
363,641.1293182667354,152.9361249548708
364,640.7809260985421,151.45067290791505
365,640.2609438994069,150.09373388569335
366,639.670949594931,148.8279604585537
367,639.0945704151655,147.59985666626713
368,639.0945701758271,147.5998576654639
369,638.6033170844673,146.35925917603558
370,637.9803981578824,145.38032569447728
371,637.402111595429,144.48200643661943
372,636.7396501767321,143.6377384206332
373,636.2223153883888,143.09617819314641
374,635.6313014808267,142.55977511733929
375,635.6313042785436,142.5597753408336
376,634.9555056023031,142.24682369638495
377,634.4842326586054,142.14359543622456
378,634.0542325096901,142.05201035685306
379,633.7170821226487,142.27547076956898
380,633.7170877235909,142.27546867915478
381,632.9588481471753,143.0437326208635
382,632.9588416693922,143.04373060226413
383,632.6737748182416,143.74242578057294
384,632.6364857740623,144.55390280305147
385,632.5899349576971,145.35412514747367
386,632.595406590544,146.43259556844478
387,632.5981682312521,146.4221696852962
388,632.6377913665864,147.47792080271634
389,632.6680320430896,148.73566860003177
390,633.0172491716285,150.02485079113237
391,633.4671775461106,151.22915063599004
392,633.4634187779931,151.227588960207
393,634.704533673795,154.04177735594698
394,634.7045349215773,154.04177601336198
395,635.0828572158953,155.52094746256313
396,635.4705148864334,156.8487741503757
397,635.470517368829,156.8487738317943
398,636.4402468384775,159.51766924806708
399,636.4402481273166,159.51766918143812
400,636.9262201387105,160.54428784347462
401,637.5377398622917,161.81592854772427
402,638.1626208521382,162.8171897020757
403,638.8450344452433,163.73403871588314
404,639.5802476409865,164.62113524397677
405,639.5802515439568,164.6211394838447
406,640.1312053239441,165.2127789602081
407,640.7741130335306,165.80522163576936
408,641.2627207520547,166.2102665258565
409,641.571579243246,166.39872569753567
410,641.5718651152571,166.39921938891163
411,641.811038902313,166.50048774065738
412,642.0617060188689,166.38653630263948
413,642.3155082047141,166.24575366186235
414,642.5824835796755,165.78477637002175
415,642.8552942097975,165.23826374669872
416,642.8552791327297,165.23825358967036
417,643.0191767043026,163.78163262783872
418,643.0191762926379,163.781633394592
419,642.9985307428274,162.87243656908444
420,642.8635622641509,161.87913996217836
421,642.5802240154619,160.7327748670436
422,642.2460582171012,159.50216390765348
423,642.2460610448038,159.502162678455
424,641.924025886136,158.15976160295327
425,641.6094328500936,156.83772062469012
426,641.2617003482912,155.33201166260267
427,640.9560260873175,154.0347760129275
428,640.6429307875895,152.70832478498576
429,640.64293242366,152.70832706451392
430,640.1535030175806,151.2382364521552
431,639.6200218470378,149.89684420783846
432,639.0446930882217,148.66635229548984
433,638.4020437196435,147.35991174663465
434,638.402027701959,147.35991919417603
435,637.8301747421006,146.31230932500898
436,637.2414747267103,145.25106998092141
437,636.8373964808553,144.3700325753344
438,636.4413015581102,143.6411842811008
439,636.4412948977853,143.6411833838652
440,635.9996669353219,142.92920405852334
441,635.5761261549897,142.59832533162586
442,635.06761003296,142.18407433632714
443,634.5895904534533,142.12074634144517
444,634.5473349067106,142.13420545476092
445,633.7454565797269,142.26068252000897
446,633.7454565797269,142.26068694192483
447,633.4661226921091,142.68299535092422
448,633.2119689225211,143.12495019562908
449,633.0291870481523,143.81477425581173
450,632.9749953402741,144.593928137208
451,632.9749954670923,144.59393140630527
452,632.9441325590556,145.52640630006408
453,633.0048550475084,146.5851868722641
454,633.0367037790319,147.70573408516216
455,633.0946020020124,149.00233735490994
456,633.0946002530101,149.0023373258506
457,633.4895632745609,151.65598499203173
458,633.4895670205115,151.6559837371849
459,633.8556244182557,153.02091762663326
460,634.2310904039259,154.4896240275657
461,634.6937328692903,155.93573002672412
462,635.2684698514686,157.27558559877335
463,635.2684697575828,157.27558711771135
464,636.4402983740948,159.92608684796923
465,636.4396974083634,159.925107657742
466,636.9427796680645,161.11855152191916
467,637.5233264283225,162.21292881132302
468,638.10562992883,163.20270481881295
469,638.1055649919656,163.20222063687174
470,638.726395362659,164.09183372842227
471,639.3834524955139,164.84800785085858
472,640.0599909897069,165.49451447696742
473,640.6381115701738,165.92301539779186
474,641.1822587874229,166.27127313210244
475,641.1884986356076,166.2796146790124
476,641.6996946777647,166.36793209714548
477,642.041719783158,166.34178096450214
478,642.377575946868,166.2317197971157
479,642.7121167462194,165.97555770505133
480,642.7125380437268,165.97622239105323
481,643.0056856989553,164.94436300135558
482,643.0056800105041,164.9443632773694
483,643.1135852423058,164.2409617244063
484,643.1308480473056,163.36322325529824
485,643.144446023827,162.39127305314142
486,643.024754245995,161.31387783930177
487,643.0247562428096,161.3138790827689
488,642.8124938005336,160.1095533211805
489,642.5447189401164,158.9195180304702
490,642.1300330134044,157.68533357774461
491,641.6962373927366,156.3220176870612
492,641.22014030799,154.98177303669246
493,641.2201392390236,154.981773861705
494,640.7560166838342,153.58304947121195
495,640.2131717434098,152.28440445226815
496,639.727982942852,150.91387789669707
497,639.2610524283976,149.66482555314394
498,638.7194297316497,148.42796984098015
499,638.7194314428191,148.4279688611288
500,637.4612140038491,146.1851846773289
501,637.4683384918759,146.21507625207468
502,636.8774578064947,145.228263469805
503,636.3890281964075,144.50049817149835
504,636.3890320166288,144.50049317914514
505,635.7783891126303,143.73343641575835
506,635.3987523010841,143.22744045727606
507,635.0120406944991,142.74439447078097
508,634.6495993843762,142.54013226871118
509,634.2737492262698,142.35260857370503
510,633.9360665922808,142.410592462289
511,633.9361802075026,142.40707891825076
512,633.6885751969169,142.67071665153586
513,633.3893170613719,142.9340689641467
514,633.1501701030472,143.42715135395375
515,633.0234715129959,144.1040529176393
516,633.0224534653315,144.8664812783471
517,633.022454123041,144.8664817336169
518,633.3074372160773,145.83554904349216
519,633.492868875037,146.91518576328428
520,633.6863419147938,148.01946539374714
521,633.8582296496367,149.29496282882195
522,633.8582325384867,149.2949603522461
523,633.9926807684116,150.54737731594253
524,634.1607745704207,151.95718566038204
525,634.3684671812209,153.20718911989854
526,634.6543695648314,154.75678149297443
527,634.6543663479206,154.75678120700067
528,635.5755380939147,157.51562206828228
529,635.5755336888298,157.51562804893302
530,636.1975413173607,158.92427932959504
531,636.7162631282497,160.1024421079823
532,637.3759065875618,161.39067978601975
533,637.8950346167616,162.50460431762195
534,637.8950345853552,162.50460929356132
535,638.7914512125674,164.40781652522054
536,638.7914512125674,164.4078198999279
537,639.2622152228845,165.12181810061742
538,639.7456088711918,165.7676919147649
539,640.188264645811,166.18481548549474
540,640.1882399109231,166.18483849352276
541,640.8476826450228,166.49661950059155
542,641.3054025850644,166.61662422934572
543,641.7354519092563,166.73344036328317
544,642.0649421259938,166.45782281628846
545,642.380758608178,166.08247831766096
546,642.3723727212572,166.0576208270527
547,642.494459359982,165.70499571799152
548,642.5194060044266,164.9838089691322
549,642.5745389568324,164.23218555655532
550,642.5593249872325,163.37593565795245
551,642.5597749077958,163.37592564606317
552,642.5047353455261,162.3726564486816
553,642.5347526851112,161.16150193584278
554,642.5455457932351,160.02667353831689
555,642.266128199473,158.7852393319859
556,642.0014066860155,157.51402972426746
557,641.7063482411602,156.11197353502308
558,641.7063479797564,156.11197525124635
559,641.1155223653611,154.74571755019994
560,640.4952177647694,153.3623820602705
561,639.8759581000999,151.9867023981071
562,639.3443394481014,150.72373872654393
563,639.3443389666149,150.72373844741202
564,638.7791668301301,148.22042594890902
565,638.7791713912568,148.22042828895826
566,638.4863145910123,147.04861678388556
567,638.0497271296579,146.16579375324415
568,637.1964952931743,145.08576292527337
569,636.2732972462306,144.44559251889382
570,636.2732974166821,144.44559265388557
571,635.3743841985936,143.7736619352778
572,634.5827819931378,143.07932575668718
573,634.1644924550947,142.83861060175667
574,633.8000818343007,142.55958058477447
575,633.751237546966,142.46944210438815
576,633.7474038206942,142.46667522547497
577,633.8015045500047,142.6134811078116
578,633.7699929871296,142.815404150825
579,633.6356121953477,143.26966344556791
580,633.4498659910223,143.75803566222493
581,633.1653256877647,144.38522821247017
582,633.1653307656275,144.38523108252414
583,633.0624564427862,145.2567606291855
584,632.9371471634504,146.14789219675984
585,633.0458859552305,147.12513323040145
586,633.3941550408642,148.2982478025443
587,633.3912090049104,148.29348335383773
588,633.9967316777895,149.5479928122463
589,634.468447445636,150.67795280156412
590,634.9087553243635,152.17785898108588
591,635.1193930978254,153.46382028089118
592,635.3800579226776,154.85513578986357
593,635.6334045679178,156.3500299127451
594,635.6334017699385,156.35002865854193
595,635.9581552608844,157.49712002820783
596,636.4874712115405,158.96820048396825
597,637.083445343208,160.14605089957215
598,637.7519586547064,161.24400962913563
599,638.4316369738272,162.514784353612
600,638.4316402561668,162.51478805582033
601,639.0079558650523,163.38092314603375
602,639.4460188453112,164.34315848637604
603,639.7944521476902,165.0091026937529
604,640.0683019728879,165.5494331805913
605,640.3405785945749,166.0915955326823
606,640.3426034860588,166.0910960119855
607,640.654778207612,166.3207615080491
608,641.1872003387967,166.56056770272332
609,641.5887944758216,166.4609065704265
610,641.8813490602676,166.2901663132046
611,642.159148738281,166.0318117596989
612,642.1614797471849,166.03190522870963
613,642.3157880381349,165.5234027776043
614,642.3095820002746,164.96559889991664
615,642.2539590326189,164.11058412011442
616,642.3125070315709,163.28465043060464
617,642.3125048983544,163.28465282207574
618,642.3147079100862,162.18834226486817
619,642.1458849990618,161.07801088783447
620,641.9949022087466,159.92295976465533
621,641.8225536114188,158.6445312889678
622,641.6583739610608,157.356001933094
623,641.6583698932367,157.35600477297837
624,641.2830586717594,155.99152020347537
625,640.9007201187636,154.53578338005596
626,640.461442029504,153.22590184905656
627,640.4519515953787,153.24355941360625
628,639.5517251928636,150.4534958955578
629,639.5517262697659,150.45349946851897
630,638.9929199852587,149.25234504846145
631,638.4212542642725,148.11745884549558
632,637.9064319491276,146.89453449360843
633,637.2215793936582,145.96099290780143
634,637.2215797465531,145.96099511195754
635,636.1760593692399,144.24881561940742
636,636.1760707630294,144.24879883276122
637,635.8287687105245,143.6985161867713
638,635.4394825824502,143.1664396642522
639,635.4397898621081,143.1665633414624
640,634.5620593211472,142.68314529872004
641,634.557302598087,142.68003204453868
642,633.99444642448,142.65444249848224
643,633.6310603210675,142.8506457838572
644,633.3542748788109,143.07577634432093
645,633.0718535530148,143.5003649474287
646,633.0718852761975,143.5003662049464
647,632.98005505913,144.08159462742373
648,632.9630405986352,144.85721682282633
649,633.0435756867105,145.64866967384108
650,633.1115704704526,146.6546478604122
